,Id,SalePrice
356,1817,109749.4031885237
357,1818,128711.65876698044
358,1819,120980.69724682669
359,1820,59131.37212495229
360,1821,115491.93600512762
361,1822,151168.81219864252
362,1823,39088.00053992918
363,1824,124867.59499967695
364,1825,127738.8342239297
365,1826,99762.20909692986
366,1827,100664.72150181726
367,1828,129511.9594140972
368,1829,113023.19815424112
369,1830,139612.54297478762
370,1831,172393.05806051477
371,1832,82591.51157415553
372,1833,132166.59817774454
373,1834,128713.69032330492
374,1835,119059.23819224811
375,1836,121790.30099103262
376,1837,77705.52421622255
377,1838,124113.7141561383
378,1839,89587.87179895352
379,1840,141257.2781223983
380,1841,150281.38901938644
381,1842,82381.95316404015
382,1843,116750.46787054373
383,1844,131770.11322469576
384,1845,141349.79051388608
385,1846,144278.53376700814
386,1847,148198.43941567073
387,1848,51072.67913208759
388,1849,119299.34357051594
389,1850,120196.83709546438
390,1851,154153.3767615205
391,1852,122735.91284025098
392,1853,110985.91210135995
393,1854,162801.25774674438
394,1855,145709.7040226294
395,1856,212279.79413806315
396,1857,155730.0801593006
397,1858,133766.02556737978
398,1859,134852.13562219532
399,1860,154753.3742818693
400,1861,134852.13562219532
401,1862,290351.5221510054
402,1863,285064.8106965805
403,1864,285064.8106965805
404,1865,291944.8767573874
405,1866,278148.4278514156
406,1867,218078.12379979386
407,1868,264854.7642651847
408,1869,175111.8462200494
409,1870,230576.3004776966
410,1871,223990.34692354826
411,1872,159856.62451701818
412,1873,201806.30388503132
413,1874,129370.60765649109
414,1875,176600.58200083394
415,1876,188278.02670268275
416,1877,170248.96970838422
417,1878,176619.13315612412
418,1879,117493.38859276002
419,1880,128066.30671262724
420,1881,191601.00921143367
421,1882,239123.23935820235
422,1883,181994.28724186454
423,1884,191300.1711564769
424,1885,206726.62453924856
425,1886,238098.2927964334
426,1887,177394.10831821267
427,1888,235033.88887405055
428,1889,149358.38751144047
429,1890,115360.83418993138
430,1891,141763.28338090298
431,1892,97334.21566639701
432,1893,110288.89028676487
433,1894,109511.37484272376
434,1895,129853.22021019789
435,1896,118896.91603379346
436,1897,106807.7202203085
437,1898,113295.31770142166
438,1899,131462.52611904586
439,1900,151602.15827006538
440,1901,158116.26397606375
441,1902,116788.42574853096
442,1903,185594.36952651222
443,1904,122738.85197163039
444,1905,172735.91432523658
445,1906,147761.3318920434
446,1907,180280.94979352434
447,1908,116195.28432185072
448,1909,139802.47188834028
449,1910,129106.88963363686
450,1911,188220.8435877703
451,1912,248889.2290353335
452,1913,130808.87849765392
453,1914,76572.48689892709
454,1915,238156.12862705023
455,1916,70005.05166730161
456,1917,272053.6453819143
457,1918,130207.2629332534
458,1919,160547.38653183734
459,1920,136319.43658623454
460,1921,318414.61955997616
461,1922,261865.60057471122
462,1923,208274.75078352587
463,1924,192941.55726866442
464,1925,200774.7097011743
465,1926,303204.2379308297
466,1927,118183.92990412418
467,1928,154441.9665923711
468,1929,116069.49731275541
469,1930,133857.83662775255
470,1931,131340.7523264657
471,1932,140709.83868691637
472,1933,171694.8931470693
473,1934,179680.3478198413
474,1935,172399.91731519482
475,1936,180491.9334395393
476,1937,176042.9376493912
477,1938,156216.10133411095
478,1939,229663.88246906843
479,1940,180562.60095920722
480,1941,168404.29492323418
481,1942,180335.137487158
482,1943,188593.82499795756
483,1944,296542.0929533691
484,1945,279784.30382872635
485,1946,133745.43441457767
486,1947,256746.82408488
487,1948,179779.39424334108
488,1949,199053.38372159857
489,1950,166784.3079159171
490,1951,209186.37665143213
491,1952,179990.05180889103
492,1953,150565.13879871016
493,1954,201494.11233322276
494,1955,137518.34600509287
495,1956,282139.29328443465
496,1957,154152.5052814356
497,1958,283353.5100905247
498,1959,137649.6041122412
499,1960,112503.38619223014
500,1961,113923.96290612829
501,1962,98900.9701915987
502,1963,106343.07827056844
503,1964,104049.84016169682
504,1965,146466.53236431433
505,1966,141234.32887673174
506,1967,236467.02586747965
507,1968,311291.78441134986
508,1969,290821.6263962259
509,1970,339509.62928575696
510,1971,379784.4825733634
511,1972,314936.6784005921
512,1973,273654.50028837624
513,1974,320460.13558096107
514,1975,380822.8034873532
515,1976,222071.86455713373
516,1977,318909.19937928894
517,1978,318125.4299428991
518,1979,282589.2982693558
519,1980,163428.9838965904
520,1981,281206.98558862135
521,1982,185712.39391068203
522,1983,179675.02915814222
523,1984,166849.00670341597
524,1985,182203.36117379344
525,1986,184755.42510317024
526,1987,166976.11011508657
527,1988,174976.74754299177
528,1989,184898.10582635805
529,1990,213841.01201412428
530,1991,211276.4949503451
531,1992,205691.4169488036
532,1993,165207.2487168106
533,1994,230289.04629123845
534,1995,183091.57893263025
535,1996,242254.0111528081
536,1997,292717.6253449175
537,1998,268021.89676501526
538,1999,256535.9110383234
539,2000,272960.78234298644
540,2001,265431.0797000742
541,2002,194975.8334905963
542,2003,233803.74575164064
543,2004,270960.52555373876
544,2005,200713.93102843929
545,2006,194495.6153163251
546,2007,222530.27531456243
547,2008,182176.5098612718
548,2009,190199.94330338755
549,2010,184158.9543703704
550,2011,128218.77691603977
551,2012,164416.48962387475
552,2013,176997.92440538158
553,2014,182984.8071311071
554,2015,192021.96208698026
555,2016,186889.9614549832
556,2017,188978.16317671453
557,2018,120956.63487146472
558,2019,128664.31466807878
559,2020,101389.57245061397
560,2021,104567.06258072899
561,2022,171059.62469994486
562,2023,138227.87329538853
563,2024,237208.1442740607
564,2025,285569.3037061371
565,2026,165930.28639587236
566,2027,141036.57918851668
567,2028,145392.92911742924
568,2029,160915.21039936153
569,2030,221856.45408839508
570,2031,202621.00617835522
571,2032,210227.1851389741
572,2033,213260.285385673
573,2034,154800.2315289508
574,2035,196974.58033476886
575,2036,196240.25324586226
576,2037,196240.25324586226
577,2038,279827.519427289
578,2039,188789.68650293865
579,2040,270296.1813950306
580,2041,228691.69670873534
581,2042,192650.94256366085
582,2043,157366.0452078722
583,2044,159675.225376493
584,2045,173751.70499991
585,2046,134757.64868111812
586,2047,146721.2043151447
587,2048,133309.69314555897
588,2049,126409.73080359507
589,2050,171606.47644564527
590,2051,113360.65622178427
591,2052,128371.42660515627
592,2053,135147.22453518937
593,2054,95301.53215109846
594,2055,147303.38946689203
595,2056,137687.308763115
596,2057,105417.2331993665
597,2058,195265.4596265114
598,2059,129340.93182147124
599,2060,150570.93626930373
600,2061,171812.90423123285
601,2062,122507.5803077306
602,2063,110361.62614402703
603,2064,134353.55800661174
604,2065,101221.58811065259
605,2066,170665.17028701893
606,2067,121150.81737412975
607,2068,127432.32032437967
608,2069,92347.35282624715
609,2070,114645.39487587386
610,2071,89174.21388818847
611,2072,123832.78733343072
612,2073,131168.96253644634
613,2074,165483.91844477184
614,2075,133419.48543293137
615,2076,115584.67306337492
616,2077,131762.191783907
617,2078,110933.1560929124
618,2079,130319.84067695252
619,2080,114107.56445543852
620,2081,113715.09070800991
621,2082,106990.35821002393
622,2083,141198.5103986417
623,2084,108386.11259824978
624,2085,113931.20836574404
625,2086,135638.27978168207
626,2087,127637.40822011832
627,2088,82800.47306329675
628,2089,89317.06779228942
629,2090,127529.62542142125
630,2091,106806.81740177373
631,2092,125336.80954790929
632,2093,126705.7416676907
633,2094,110257.88305963638
634,2095,149717.26338686055
635,2096,83233.73978426398
636,2097,88296.40049091433
637,2098,144887.5441755449
638,2099,55552.39074118525
639,2100,92270.33660220372
640,2101,117212.51003289317
641,2102,136823.13231457645
642,2103,109293.6412969993
643,2104,139934.69110234402
644,2105,118597.39970851094
645,2106,67693.27141745316
646,2107,182057.98061463196
647,2108,120512.70974515563
648,2109,115821.43774567638
649,2110,116678.29720205015
650,2111,159194.88036498067
651,2112,129968.0598901341
652,2113,115914.89537645117
653,2114,110778.41526256583
654,2115,151189.52336788792
655,2116,112752.61868505235
656,2117,135326.10668110568
657,2118,110135.4874935173
658,2119,101970.25271059675
659,2120,122088.9770304074
660,2121,107646.51264102956
661,2122,105970.2261597028
662,2123,90763.76782668656
663,2124,157521.16387264637
664,2125,122142.45371874487
665,2126,142847.50956680198
666,2127,130148.8673067359
667,2128,115142.54379386436
668,2129,108138.09530514496
669,2130,142853.77534675048
670,2131,143929.62906484352
671,2132,121762.75009382363
672,2133,121431.93036009176
673,2134,116971.52671270876
674,2135,111724.42450067046
675,2136,59874.85379318315
676,2137,101815.346180954
677,2138,127390.79045832409
678,2139,150705.80847699166
679,2140,130209.26581521989
680,2141,137816.23217551733
681,2142,121721.4076581774
682,2143,132128.54171977975
683,2144,107949.78158630687
684,2145,125868.37878961269
685,2146,155514.89994743327
686,2147,129277.8789582308
687,2148,128316.47834569158
688,2149,129943.0385046704
689,2150,198990.97047850926
690,2151,130953.72478417026
691,2152,161338.66587209338
692,2153,157370.58366288978
693,2154,92930.81165330323
694,2155,135729.79374602446
695,2156,254246.40506777875
696,2157,192582.8280384611
697,2158,226620.52161327002
698,2159,228006.3146754898
699,2160,167828.4471810609
700,2161,218326.11474436166
701,2162,338491.03140602086
702,2163,302321.0972893513
703,2164,222254.5203634506
704,2165,169246.51811492143
705,2166,136122.6428631597
706,2167,182744.49751655752
707,2168,186790.28909831014
708,2169,193346.55114300284
709,2170,205899.32338393296
710,2171,144538.09531001322
711,2172,132895.22991540315
712,2173,160837.60051890466
713,2174,226631.1166517575
714,2175,278646.76297827007
715,2176,253041.729940369
716,2177,221411.90012124015
717,2178,203368.6267986208
718,2179,134020.42285716283
719,2180,190972.1931496774
720,2181,173928.00474332247
721,2182,188689.52964879168
722,2183,173666.35078721258
723,2184,120269.80217642071
724,2185,123744.12268610521
725,2186,137655.83818094886
726,2187,157324.29720694546
727,2188,166991.10366437733
728,2189,258150.9050425929
729,2190,75488.33621459741
730,2191,78951.43689003428
731,2192,69642.78088024953
732,2193,107229.44914520335
733,2194,109173.55387036997
734,2195,104732.19543530935
735,2196,112418.35892848061
736,2197,109384.95784538977
737,2198,151888.9847777528
738,2199,176491.52068430078
739,2200,128945.39690405327
740,2201,127630.92434893142
741,2202,208809.97385567825
742,2203,135815.14457222912
743,2204,153316.597166154
744,2205,111135.48578202489
745,2206,113050.83321365266
746,2207,205545.0401017684
747,2208,252153.40607330424
748,2209,174376.15433312257
749,2210,118101.88993841052
750,2211,118733.02573330593
751,2212,114077.08627680205
752,2213,103477.74409700015
753,2214,132815.9353742137
754,2215,115014.25351679315
755,2216,138078.67187801292
756,2217,63425.3119009207
757,2218,81483.77040210561
758,2219,81632.9770657709
759,2220,93921.8951931465
760,2221,239951.14458060736
761,2222,199780.73110131978
762,2223,234569.80271921618
763,2224,200342.62444522072
764,2225,146344.67426265127
765,2226,161649.14412651764
766,2227,173921.8162219637
767,2228,233694.34008820838
768,2229,224070.2721334569
769,2230,150263.07086523448
770,2231,196603.2386440514
771,2232,163839.22870846413
772,2233,149498.53143727113
773,2234,198498.92891001262
774,2235,193530.10052048744
775,2236,215725.07604036533
776,2237,273185.84973646316
777,2238,191208.38038123018
778,2239,108250.0478134868
779,2240,147446.55843223116
780,2241,132498.27328355663
781,2242,117012.26203129179
782,2243,136556.02619718047
783,2244,101016.34298223155
784,2245,97693.77111844672
785,2246,127625.04354945058
786,2247,103743.78523612538
787,2248,117594.65003261367
788,2249,118900.83737434598
789,2250,125448.32333361218
790,2251,95260.76703295209
791,2252,159262.35998141023
792,2253,163274.94006890964
793,2254,187663.93774560982
794,2255,193377.1837291615
795,2256,183719.73387065216
796,2257,197590.74228154478
797,2258,167329.87444912535
798,2259,178951.11372885323
799,2260,146730.71878903033
800,2261,185910.24218048117
801,2262,185464.39602235195
802,2263,307159.3491559057
803,2264,348723.90077472903
804,2265,156709.87939827458
805,2266,235289.23822271303
806,2267,277600.75455903896
807,2268,317819.5702412902
808,2269,138501.04267010765
809,2270,177316.61350328644
810,2271,184589.80119844887
811,2272,186712.98908579795
812,2273,146694.62166448095
813,2274,155536.43807344435
814,2275,144911.9804593539
815,2276,175885.42983629977
816,2277,176685.8921310578
817,2278,146766.40402041835
818,2279,117133.0913198194
819,2280,109411.57576676324
820,2281,142927.14946041626
821,2282,152440.62281347424
822,2283,108796.75341401483
823,2284,104158.8962887241
824,2285,142753.140432452
825,2286,115274.38272997075
826,2287,268344.563944376
827,2288,222536.8699210817
828,2289,285120.8110454365
829,2290,333198.3729330557
830,2291,283001.78495372896
831,2292,348315.6858755234
832,2293,339245.46509621234
833,2294,332489.53954985563
834,2295,310087.7180005845
835,2296,235891.91773176825
836,2297,321150.5978371159
837,2298,251865.76594089478
838,2299,310974.6403391706
839,2300,303913.3545964491
840,2301,264565.84996854933
841,2302,194231.8714514752
842,2303,217439.12938341757
843,2304,225275.59633829363
844,2305,151637.63896818893
845,2306,150457.71097531318
846,2307,153666.872810034
847,2308,190524.4335997553
848,2309,233692.6223797884
849,2310,181711.73797539197
850,2311,167674.0869913539
851,2312,161825.18681292355
852,2313,169109.56915860216
853,2314,161576.21144923926
854,2315,173416.00220616785
855,2316,190107.30306303184
856,2317,153885.44635259305
857,2318,176126.68473095878
858,2319,170287.5520579234
859,2320,180816.34566431888
860,2321,217884.0908310111
861,2322,160584.17210945892
862,2323,172273.10354637768
863,2324,167809.3163055999
864,2325,175670.88428742462
865,2326,160908.0243117924
866,2327,202393.60244063145
867,2328,223141.7334362808
868,2329,195641.83450565883
869,2330,178554.1528689203
870,2331,306594.10514068895
871,2332,358156.5315502424
872,2333,291485.5610548824
873,2334,237130.21897738503
874,2335,266382.7177985373
875,2336,283515.40985296847
876,2337,177507.20061642182
877,2338,217248.52299213497
878,2339,205079.59880908913
879,2340,293638.4516409382
880,2341,180668.24315562978
881,2342,208566.5549150935
882,2343,184901.8085155814
883,2344,219871.74954952637
884,2345,228506.60504168604
885,2346,187630.0285509231
886,2347,162570.43704209608
887,2348,219947.24952920168
888,2349,155482.41938412163
889,2350,272861.9995669809
890,2351,203627.3047085071
891,2352,207624.15657113463
892,2353,203323.81014466463
893,2354,120436.97703606191
894,2355,141671.382201005
895,2356,136685.67501520689
896,2357,170845.27002559055
897,2358,180611.586026958
898,2359,131416.2157723914
899,2360,112822.60614956572
900,2361,124552.1966823524
901,2362,235131.54120957304
902,2363,123192.2021988275
903,2364,157914.0263190265
904,2365,188708.57971774435
905,2366,187322.89069372878
906,2367,202627.99196200215
907,2368,164901.26155101607
908,2369,198779.33550776026
909,2370,164247.4897475152
910,2371,152217.21956844375
911,2372,166754.02744066727
912,2373,284035.8502697089
913,2374,301057.8066814231
914,2375,220189.82193100685
915,2376,206339.9642408676
916,2377,235598.7014198795
917,2378,138663.71787977818
918,2379,180359.56722907186
919,2380,143286.48161466577
920,2381,141487.6398371551
921,2382,185003.00031556463
922,2383,175240.70694016656
923,2384,241244.66934532998
924,2385,147317.63287948337
925,2386,122202.1348096259
926,2387,137960.07729405933
927,2388,104353.67360012198
928,2389,121058.45294229103
929,2390,140885.77788419797
930,2391,126285.80963439595
931,2392,118041.26369142096
932,2393,163013.92435888565
933,2394,127006.69390871676
934,2395,203909.91463310344
935,2396,131151.40727017168
936,2397,199736.30450539925
937,2398,129641.1931120736
938,2399,42012.97457539628
939,2400,47566.74492912321
940,2401,108404.89018712094
941,2402,130087.41676770136
942,2403,130369.80644974696
943,2404,144811.75564176438
944,2405,158886.59685690564
945,2406,133092.66579348317
946,2407,114436.71066723329
947,2408,137641.09230250242
948,2409,123552.201458399
949,2410,176610.00434112787
950,2411,114733.73549703373
951,2412,141508.89709649218
952,2413,118863.91172925037
953,2414,127616.5383950866
954,2415,127547.37091159831
955,2416,123550.79177963207
956,2417,118599.4026471079
957,2418,126120.55063677295
958,2419,110285.47668869176
959,2420,116745.60633175938
960,2421,146632.92702981344
961,2422,107148.65369508839
962,2423,112330.70746383152
963,2424,158972.72188223217
964,2425,185668.8802914445
965,2426,122550.68723755238
966,2427,122397.71768617546
967,2428,196896.57267529683
968,2429,119177.4470944818
969,2430,122901.93676794626
970,2431,104778.2909741481
971,2432,125397.02122258952
972,2433,130895.31494772526
973,2434,119042.86108678204
974,2435,131194.38268909365
975,2436,111796.53029403058
976,2437,107875.34895641477
977,2438,116941.96974521223
978,2439,112552.21668389707
979,2440,118881.40363865414
980,2441,84687.97927874302
981,2442,100898.48262840444
982,2443,120108.62321360433
983,2444,130751.47221271062
984,2445,72374.16544483416
985,2446,126665.93516241729
986,2447,205836.4780941184
987,2448,148298.88083440182
988,2449,114366.50975238786
989,2450,156336.62898017443
990,2451,119134.28859833874
991,2452,189962.38659701453
992,2453,110731.4756792451
993,2454,120505.52804461087
994,2455,109591.34545744394
995,2456,127280.08072104653
996,2457,116323.71621488119
997,2458,123282.22289055976
998,2459,103426.43363588599
999,2460,135703.25549076727
1000,2461,113864.62576916249
1001,2462,129297.07729281374
1002,2463,119800.28162634259
1003,2464,161609.7965253588
1004,2465,128385.44968473406
1005,2466,110861.54350038955
1006,2467,142904.80260580848
1007,2468,74401.8400785268
1008,2469,69260.2610420959
1009,2470,175868.1098704022
1010,2471,208694.9264042281
1011,2472,158175.47911685542
1012,2473,112280.01256406531
1013,2474,86671.8651386856
1014,2475,232292.21872075956
1015,2476,97983.73381602712
1016,2477,113594.16828412858
1017,2478,141682.3153265003
1018,2479,94223.06068738508
1019,2480,133596.60064630792
1020,2481,107220.47357173303
1021,2482,126080.51612448842
1022,2483,113198.50603282927
1023,2484,117282.7165003019
1024,2485,119527.84504355899
1025,2486,134175.864438469
1026,2487,180902.11480976883
1027,2488,162026.86115619825
1028,2489,136479.7831159024
1029,2490,147995.41545402285
1030,2491,98589.42634201825
1031,2492,161527.26102084623
1032,2493,138334.3664077368
1033,2494,150081.8539008664
1034,2495,88762.74582804911
1035,2496,235503.84687435493
1036,2497,150986.15330654714
1037,2498,99524.7544546761
1038,2499,95048.96074603146
1039,2500,109187.55278462227
1040,2501,124954.78345162886
1041,2502,131708.81007888282
1042,2503,85795.92080442561
1043,2504,162319.98078192017
1044,2505,218431.438761252
1045,2506,227229.2561929761
1046,2507,268218.01737604075
1047,2508,225642.71539430154
1048,2509,182252.9215388319
1049,2510,198823.17062292693
1050,2511,160056.0490470128
1051,2512,186918.51113922417
1052,2513,206788.74698124893
1053,2514,236291.1252485339
1054,2515,129494.34302080351
1055,2516,160556.31640647585
1056,2517,131160.9016913295
1057,2518,138345.04156739864
1058,2519,203257.72360968014
1059,2520,194726.14558867877
1060,2521,185477.99805228962
1061,2522,209767.8233105515
1062,2523,119543.7566280414
1063,2524,127025.98622420566
1064,2525,132528.5570351999
1065,2526,125878.85532830682
1066,2527,113656.198838942
1067,2528,125261.17691478222
1068,2529,121465.94923361119
1069,2530,117319.83306581959
1070,2531,194304.94925143852
